0.932668 1.27339 1.5196 1.38259 1.17656 0.878242 1.04743 1.08811 1.29105 1.28529 1.09074 1.12132 0.996669 1.18528 1.5591 1.54742 1.74516 1.80811 1.2568 1.33462 1.1849 1.66197 1.77604 2.05615 1.47137 1.87454 2.09249 1.66099 1.89975 1.96864 1.43446 1.95791 1.47962 1.79069 2.01741 1.65669 2.83305 2.2271 2.31075 2.14107 2.15301 1.71406 2.09101 2.36072 2.10192 2.02494 2.04997 2.0276 1.71423 1.59863 1.76204 1.58883 2.3591 1.35406 1.72295 1.53809 1.82121 1.61638 2.13238 1.84166 1.7824 1.66077 1.2928 1.58955 1.0012 1.65466 1.78639 0.99956 0.587401 1.21038 1.44336 1.3175 1.22451 1.03993 0.819996 1.05292 1.29514 1.22945 0.868681 1.27554
1.41388 0.846291 1.04812 1.52132 1.12058 1.13748 1.0057 0.868371 1.09283 0.955719 0.820409 0.891068 0.711095 1.45312 1.34397 1.88201 0.873407 1.08231 1.36932 1.49577 2.03466 1.34559 2.3237 1.80305 1.34932 1.72485 1.08979 1.51681 1.67712 1.85532 1.87477 2.25334 1.92052 1.97811 2.41477 2.26558 1.86216 2.41327 2.07464 2.26183 2.80708 2.52736 2.27374 2.18392 2.16244 2.70264 2.95023 1.68893 1.45712 1.48053 1.7829 1.98076 2.35002 1.66794 1.87905 2.35846 1.8602 1.72562 1.68253 2.04766 1.38039 1.65116 1.32985 1.38267 1.36434 1.56172 1.46856 1.11145 1.03123 0.567717 1.44119 1.25269 0.987792 1.12489 1.00931 0.847 0.674426 1.16362 0.934575 1.54541
1.08165 1.24422 1.66643 1.72625 1.26087 1.06793 1.12645 1.66971 1.31188 1.45754 1.12164 0.833304 1.27538 1.6741 1.57231 1.07116 1.09513 1.52487 1.37398 1.3197 1.96205 1.54722 2.0502 1.57765 1.83189 2.62034 2.07677 2.08999 1.70415 2.38671 1.78789 1.90855 1.83325 1.63517 2.2703 2.4508 2.42332 2.13661 2.52006 2.16753 1.88474 2.36219 2.75162 2.47127 1.79649 1.81126 2.78048 2.26448 2.47877 1.44534 2.37642 1.73379 2.0924 1.60358 1.58998 1.71934 2.04405 1.47701 1.63126 1.54855 1.99787 1.39484 1.05297 1.19697 1.49809 1.74601 1.45938 0.932305 1.40002 1.65626 1.19357 1.25733 1.21803 1.07897 1.23209 1.05695 1.0431 1.17654 1.07219 1.02638
0.833901 0.782618 1.44319 1.08128 1.36935 0.909182 0.982679 1.43653 1.07846 1.40442 1.20746 1.03376 1.55192 1.55672 1.29982 1.75404 1.87917 0.960666 1.80727 1.52092 1.55375 2.07051 1.44577 2.29013 1.91159 1.38409 2.48879 1.82484 1.59582 2.25663 1.64612 2.33557 1.79774 2.77697 2.83961 2.66989 2.20852 2.7838 2.42596 2.18434 2.41557 2.11391 2.26985 2.01159 1.82362 1.77762 1.61521 2.14965 2.14292 2.6674 2.21172 1.93912 1.89524 1.89853 1.38723 2.198 2.23914 2.27299 1.95486 2.22228 1.69004 1.50509 1.39672 1.65212 1.28058 1.16996 1.29421 1.2728 1.33397 1.05323 1.18738 1.21872 1.01502 1.00589 1.04945 0.805852 1.26733 1.56461 1.69418 1.49549
0.915394 1.11596 1.28298 1.20275 1.13957 1.49175 0.877946 1.27576 1.13915 1.27359 1.29969 1.00442 1.56422 1.91251 2.06168 1.70464 1.43829 1.38079 1.53678 2.01656 2.03639 1.77745 1.68866 1.77185 1.83639 2.33288 2.29308 1.94702 1.77995 1.76983 2.4017 2.12029 2.32232 2.01267 1.93553 3.01052 2.1215 2.62514 3.16163 1.90437 2.43531 2.22161 2.22844 1.90803 2.93661 2.39377 2.59489 2.33922 1.75953 3.13789 1.46165 2.4283 2.1666 1.83377 2.11439 2.51547 1.26007 2.05773 1.41662 1.50539 1.66289 1.94687 1.57947 1.42112 1.60349 1.4306 1.30441 1.83789 1.634 1.242 1.89326 1.51501 1.60089 1.37436 1.19627 1.09627 1.08804 1.34023 1.49309 1.18217
0.800951 1.02948 1.41483 0.928298 1.10933 1.41894 1.82644 1.3118 1.26098 1.07495 1.31425 1.49901 1.52211 1.27381 1.47964 1.7138 1.76635 1.69168 1.94581 1.57472 1.98709 1.54754 1.71088 1.90868 2.08897 1.71134 1.89722 1.84916 2.19766 2.55501 2.23631 2.10274 1.86757 2.05144 2.4593 2.28864 2.411 2.6485 2.7379 2.54476 3.05789 1.82669 2.49319 2.0474 2.54551 2.70714 2.21248 2.15914 1.61575 2.65819 1.87984 2.38719 2.2258 2.01029 2.14336 1.8405 2.15374 1.79947 1.8498 1.44458 1.32609 1.81056 1.54283 2.10898 1.49036 1.67858 1.30702 1.37878 1.22266 1.0839 1.39417 1.21103 1.63738 1.5802 1.40518 1.08547 1.0188 0.810716 0.946516 0.950106
1.2451 0.819335 1.25488 1.13066 1.32053 1.19144 1.54299 1.68486 1.71321 0.88752 1.49527 1.56559 1.5723 1.34623 1.79853 1.41535 1.44661 2.47973 2.15221 2.05211 2.05023 1.54932 1.82647 1.55905 1.8314 2.03727 2.20962 2.2721 1.56921 2.32665 2.38019 2.18925 1.56847 2.17842 2.52796 1.99712 1.8545 3.08225 2.84606 2.37509 2.1438 2.6429 2.84728 3.11207 2.61066 2.41246 2.22662 2.07725 2.65371 2.64619 1.85108 2.18663 1.75822 2.4429 1.9495 2.52163 1.90576 1.83632 2.02113 1.28891 1.78898 1.28154 1.68085 1.7971 1.67738 1.53041 1.46918 1.649 1.00396 1.33817 1.59709 1.00093 1.17502 1.27939 1.40904 1.2761 0.825053 1.47105 1.14461 0.995101
1.39262 1.33724 1.13876 1.3669 0.990386 1.13765 1.35085 1.28201 2.20837 1.31502 1.8687 1.74979 1.40172 1.77168 1.5833 2.19178 1.91691 1.65107 1.7929 1.58053 1.94938 1.7683 2.05133 1.92135 1.66368 2.43029 1.88156 2.29414 1.86649 2.44219 2.16112 2.32343 2.5856 2.53555 2.4159 2.53546 2.31192 2.78579 2.49773 2.63396 2.4329 2.59409 2.40736 2.7479 2.52668 2.5555 2.7244 2.39632 3.3793 2.28725 2.36448 1.94578 2.55212 1.90517 1.85143 2.33335 1.78994 2.28532 1.77347 1.87706 1.60437 1.65566 1.99377 1.57368 1.60112 1.67358 1.10994 1.53049 1.80357 1.25821 1.28022 1.13522 1.54249 1.41394 0.758183 1.05359 1.3079 1.63451 1.34185 1.33023
1.23282 1.20937 1.49908 1.60071 1.7048 1.5358 1.58015 0.883146 1.61677 1.24414 2.22257 1.65746 1.57759 1.64169 1.82354 1.85553 1.87925 2.07218 1.54999 2.44737 1.62304 2.06908 1.49183 2.05935 2.26398 2.72957 2.36894 2.44151 2.44437 2.82097 2.35849 2.42512 3.19737 2.70951 2.91924 2.57956 2.53329 3.00079 2.75526 2.07326 2.83141 3.17114 3.06635 2.73949 2.78791 2.63858 2.23417 1.9436 2.06757 2.34241 2.03463 2.31279 2.52351 2.25249 2.56005 2.16592 3.00601 1.82215 2.39716 1.98975 1.96218 2.57054 1.57181 2.01508 1.61693 1.61377 1.55536 1.33078 1.70859 1.51782 1.87806 1.78933 1.40695 1.21418 1.10405 1.4942 1.30018 1.06752 1.15428 0.977689
1.00223 1.35872 1.04897 1.17201 1.56219 1.37103 1.38645 1.23555 1.21144 1.56547 2.17307 1.25231 1.24194 1.73139 1.60661 1.46466 1.89377 2.10172 1.84531 1.9723 1.77739 1.84417 2.67883 2.07778 2.30965 2.35365 2.35892 2.28095 1.83858 2.18496 2.72087 2.34102 2.31421 2.40709 2.68963 3.01945 2.02071 2.92018 2.4835 3.16966 2.85806 2.75933 3.0062 2.51765 2.67913 2.91546 2.39112 2.10782 2.66227 2.64754 1.76772 3.04199 2.26474 1.93068 2.31372 1.91272 1.97462 2.11852 2.05627 2.12727 1.56518 1.92299 1.44255 1.84071 1.83194 1.5253 1.81391 1.65034 1.98752 1.48243 1.53159 1.15388 0.870374 1.125 1.42277 1.53922 1.40356 1.08328 1.43536 1.37147
